data,Showalterindex,Liftedindex,LIFTcomputedusingvirtualtemperature,Kindex,Crosstotalsindex,Verticaltotalsindex,Totalstotalsindex,ConvectiveAvailablePotentialEnergy,CAPEusingvirtualtemperature,ConvectiveInhibition,CINSusingvirtualtemperature,Temp[K]oftheLiftedCondensationLevel,Pres[hPa]oftheLiftedCondensationLevel,Equivalentpotentialtemp[K]oftheLCL,Meanmixedlayerpotentialtemperature,Meanmixedlayermixingratio,1000hPato500hPathickness,Precipitablewater[mm]forentiresounding,contagem_raios,sim_nao,shear_index,BRNSH_index,shear_0_15000,shear_6000_15000,BRNSH_500_15000,BRNSH_6000_15000,EL,EL (Tv),LFC,LFC (Tv),Prof_cam_convec,Prof_cam_tv
2014-04-23,1.51,0.43,0.35,30.6,20.6,23.5,44.1,16.94,23.57,-94.81,-60.82,287.87,878.33,334.29,298.76,12.14,5709.0,34.61,0,nao,9.405606752370142,14.04401272813567,27.19496926914217,18.217182674975803,60.594615977367845,15.293273179681258,519.28,514.32,589.04,595.6,69.75999999999999,81.27999999999997
2014-04-24,1.71,1.13,0.58,29.4,21.2,22.3,43.5,0.49,9.6,-27.69,-8.16,287.63,885.82,332.33,297.78,11.87,5691.0,29.07,0,nao,19.98438685646338,5.0244681800015,18.44169853677085,11.926791902000438,39.52932990649797,15.573263783465524,644.8,603.01,659.32,670.81,14.520000000000095,67.79999999999995
2014-04-26,3.0,0.98,0.63,14.6,21.2,23.5,44.7,9.82,34.97,-22.29,0.0,284.84,877.99,324.45,295.65,9.93,5631.0,18.78,0,nao,21.20336956718916,10.15601257846349,20.654621853793405,6.2410026355134045,55.761365582267146,20.046825792785448,417.44,412.48,745.51,877.56,328.07,465.0799999999999
2014-04-27,5.41,4.1,3.84,1.5,18.9,22.7,41.6,0.0,0.0,0.0,0.0,280.54,831.26,318.65,295.76,7.86,5636.0,12.97,0,nao,22.04747859805201,10.8624211078318,31.483537576794397,14.38771210162315,55.82506766288092,19.121972598524884,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-28,5.07,4.43,4.15,0.6,20.6,21.1,41.7,0.0,0.12,-2.73,-1.89,282.1,866.61,318.07,293.88,8.36,5613.0,15.87,0,nao,11.76478725697236,6.114888661999755,26.424001006692325,14.663016253355892,34.35467941762548,12.610840334736562,846.88,845.03,855.15,857.14,8.269999999999982,12.110000000000014
2014-04-29,7.59,9.62,9.51,-18.9,14.5,23.5,38.0,0.0,0.0,0.0,0.0,275.34,790.41,311.32,294.5,5.74,5647.0,10.79,0,nao,10.88913314765811,43.95373835492299,28.83889743754232,18.16466451699665,137.67978190237142,22.989081287241987,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-30,10.8,11.58,11.4,5.3,10.1,21.1,31.2,0.0,0.0,0.0,0.0,277.81,808.93,314.69,295.18,6.67,5695.0,13.12,1,sim,17.51656123324031,21.06281065726605,38.9735077903245,22.55291574159544,98.15784075029718,25.834724651741787,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,9.59,10.73,10.77,0.7,12.5,19.5,32.0,0.0,0.0,0.0,0.0,279.34,806.47,318.94,297.07,7.43,5730.0,18.38,0,nao,17.71459114377685,41.49889045083439,34.13465968560049,17.257708628742574,105.3325852837311,14.598475144870926,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-02,4.62,5.79,5.35,20.9,17.5,21.3,38.8,0.0,0.0,0.0,0.0,282.86,818.05,327.15,299.58,9.39,5721.0,21.28,0,nao,11.31768,14.32361489104868,30.35196,19.102831264824427,78.3837315398397,25.009581722380823,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-03,5.22,5.0,4.53,-3.3,16.1,22.1,38.2,0.0,0.0,0.0,0.0,286.67,882.3,329.62,297.12,11.16,5732.0,17.5,0,nao,7.47014520418049,1.899923379081967,24.6441359147794,18.14728630057336,44.06194119426193,26.994811375640747,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-04,7.88,5.5,5.21,-0.7,11.7,23.7,35.4,0.0,0.0,0.0,0.0,284.66,853.86,327.36,297.83,10.14,5747.0,17.35,1,sim,6.17328,9.783569461802221,12.34656,9.305094028838694,14.861411830959732,1.5715026084341437,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-05,4.2,4.27,3.94,17.9,17.7,23.7,41.4,0.0,0.0,0.0,0.0,282.69,829.09,325.03,298.26,9.12,5701.0,18.96,1,sim,15.4332,15.98577882250379,5.1444,10.330985857549075,36.37335735638933,3.516041969076119,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-06,1.61,0.16,-0.28,18.5,19.3,26.3,45.6,17.89,34.4,-381.83,-280.83,285.47,838.5,332.24,300.22,10.86,5725.0,22.57,0,nao,16.97652,6.598932515487531,16.46208,2.388344909242736,55.19023904689525,24.9790413073146,423.37,420.01,489.88,513.83,66.50999999999999,93.82000000000005
2014-05-07,1.55,0.74,0.42,3.3,18.9,27.9,46.8,2.48,6.75,-422.13,-109.59,283.76,830.26,328.07,299.28,9.93,5696.0,19.29,0,nao,17.82893499056505,8.16498939869161,30.03625793365242,12.439776638933012,81.8234266793356,38.41506314556313,397.43,397.29,419.47,751.52,22.04000000000002,354.22999999999996
2014-05-08,2.03,1.97,1.59,12.9,18.7,26.7,45.4,0.0,0.0,0.0,0.0,283.14,820.72,327.6,299.6,9.52,5692.0,20.8,0,nao,13.37544,8.71766667899187,28.80864,16.610306279534573,45.55151443916103,13.710497514860716,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-09,1.45,1.53,1.02,34.2,21.6,21.7,43.3,46.0,79.55,-2.84,-2.5,287.03,872.19,332.32,298.49,11.56,5686.0,27.48,564,sim,17.27790311059899,37.93219676699215,26.670866105014888,9.441181472177831,100.5982144041641,13.302724677540825,582.55,574.79,855.72,856.45,273.1700000000001,281.6600000000001
2014-05-10,7.94,5.1,4.9,-22.9,15.5,22.5,38.0,0.0,0.0,0.0,0.0,281.21,854.9,317.24,294.11,7.97,5622.0,15.3,0,nao,22.23196572368926,13.23643630611772,28.766733725944626,6.838945778905073,58.12761841661463,15.64845606421652,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-11,6.35,5.8,5.45,16.9,18.7,19.1,37.8,2.82,3.92,-0.4,-0.14,283.59,873.16,321.4,294.8,9.18,5647.0,18.11,0,nao,7.165024797086303,1.205707733065796,28.183543107609164,21.320344469191745,25.68767950897648,20.37113796621337,806.69,804.15,862.0,866.14,55.309999999999945,61.99000000000001
2014-05-12,7.38,8.82,8.6,1.3,15.1,22.1,37.2,0.0,0.0,0.0,0.0,281.03,860.52,316.01,293.37,7.82,5660.0,14.9,0,nao,9.324819559262682,19.83091370754021,36.50065452973893,27.358063486615595,88.29522753259972,23.6652705988147,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-13,5.79,6.64,6.39,2.5,15.5,24.5,40.0,0.0,0.0,0.0,0.0,281.29,845.27,318.76,295.15,8.12,5666.0,15.35,0,nao,13.23147509574239,18.3179789572562,39.4398643137874,26.23644,124.1678938693697,46.611707778112326,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-14,2.88,3.84,3.69,22.1,19.1,25.1,44.2,0.0,0.0,0.0,0.0,282.32,837.02,322.8,297.06,8.8,5690.0,22.49,0,nao,13.37544,9.947343928610998,27.26532,15.392051136912883,67.70765992207006,23.673844436687855,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-15,7.17,7.96,7.58,21.1,14.3,21.3,35.6,0.0,0.0,0.0,0.0,284.18,868.92,323.73,295.84,9.63,5679.0,22.19,0,nao,18.0054,12.94994640661453,25.722,13.551477324636227,92.33533570266331,34.44326418008662,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-16,7.11,4.34,4.29,20.3,12.3,25.3,37.6,0.0,0.0,0.0,0.0,282.74,828.26,325.29,298.4,9.18,5694.0,19.78,0,nao,25.81677592182415,29.93480392425911,21.369933475977827,5.752590556015349,123.4139524633548,29.23205896014231,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-17,1.72,1.18,1.08,30.4,21.7,22.9,44.6,1.63,11.89,-142.07,-109.84,286.55,884.93,328.84,296.75,11.04,5670.0,26.88,6,sim,20.52598896749666,24.46384744168117,30.75504103089908,11.850918435022033,83.32955213805141,14.500127344216072,565.66,563.78,606.31,620.1,40.64999999999998,56.32000000000005
2014-05-18,-3.12,-0.27,-0.51,36.4,24.1,30.1,54.2,16.2,21.35,-324.54,-299.32,284.17,854.74,325.72,297.22,10.84,5669.0,29.62,2913,sim,20.57055143455761,16.65306337567995,27.600667812553773,13.398259161569865,95.91424005263194,33.93484161162419,463.18,462.43,506.4,513.66,43.21999999999997,51.22999999999996
2014-05-19,1.6,1.62,1.25,5.3,20.9,25.3,46.2,0.0,0.39,0.0,-82.87,285.44,883.21,325.55,295.77,10.27,5657.0,19.44,6,sim,23.83577843212003,23.78183650973777,25.20756,13.648487688158742,111.13280810898496,30.59012327650081,0.0,711.88,0.0,724.89,0.0,13.009999999999991
2014-05-20,7.23,4.95,4.56,-1.7,13.5,23.5,37.0,0.0,0.0,0.0,0.0,286.17,901.39,325.31,294.81,10.57,5674.0,16.74,0,nao,21.32883012322265,24.37265137602193,28.156493823332944,6.960729022561464,91.52701996645706,20.57959424680672,887.72,887.61,889.64,889.83,1.919999999999959,2.2200000000000273
2014-05-21,5.37,4.56,4.14,-4.5,14.7,24.7,39.4,0.0,0.0,0.0,0.0,286.64,895.31,327.66,295.86,10.98,5719.0,18.6,0,nao,17.91804332844935,36.17050923409659,33.342997059761736,18.960872936015853,83.67979040970377,20.85973415029192,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,1.97,4.76,4.34,24.3,17.7,26.7,44.4,0.0,0.0,0.0,0.0,280.1,767.37,326.8,302.12,8.24,5741.0,25.2,57,sim,19.22106461634215,31.05225663354378,27.41679999315148,11.45635735875917,67.75425147298337,6.58984034886745,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-23,2.38,2.89,3.02,31.1,19.7,21.5,41.2,0.0,0.0,0.0,0.0,288.32,892.47,333.73,297.87,12.3,5723.0,40.8,2,sim,21.65577039524366,17.25948417212028,33.624673769033755,16.755248416175693,55.02355872385209,10.74582637672008,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-24,8.24,8.44,8.44,25.0,16.2,16.3,32.5,0.0,0.0,0.0,0.0,285.35,892.83,323.96,294.76,10.1,5700.0,35.19,0,nao,21.40143201824808,64.64939350769222,36.715356800578576,16.308377576043867,131.87132298461836,10.688650624764705,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-25,3.33,7.33,7.58,30.5,19.8,20.7,40.5,0.0,0.0,0.0,0.0,284.98,896.73,322.28,294.02,9.81,5685.0,37.6,6,sim,26.68080595828853,41.57366450264655,44.24184,18.86414599875471,174.73166638224944,42.947139072736405,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-26,0.4,-0.09,-0.79,35.9,21.3,22.5,43.8,372.19,480.78,-8.64,-7.16,289.4,876.02,340.18,300.57,13.45,5717.0,35.41,4,sim,30.88693872952311,89.83171251617193,30.03679434496019,19.7988417234644,172.86452641912874,10.74943954817316,291.62,290.28,834.97,837.85,543.35,547.57
2014-05-27,8.37,9.49,9.29,7.6,15.6,20.1,35.7,0.0,0.0,0.0,0.0,281.22,875.6,314.54,292.11,7.79,5659.0,16.61,0,nao,22.77016191262899,6.063463141268052,36.731847939284286,16.982982289028193,42.52334003058623,28.75097271063901,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-29,8.08,7.11,6.8,8.0,16.8,18.5,35.3,0.0,0.0,0.0,0.0,283.75,886.11,320.09,293.73,9.14,5638.0,18.29,0,nao,22.4887373920725,16.54078988910066,32.065935696707555,10.25659827719108,59.25801988192116,11.30614626374995,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-30,11.08,10.3,10.01,-20.9,11.7,18.7,30.4,0.0,0.0,0.0,-90.79,282.64,878.64,317.97,293.29,8.55,5647.0,13.59,0,nao,16.5689055642994,28.00552015732838,31.924732012338403,18.448335584200333,108.00755896002492,24.193047674962628,0.0,744.74,0.0,746.92,0.0,2.17999999999995
2014-05-31,7.85,9.19,8.99,-12.3,14.7,21.7,36.4,0.0,0.0,0.0,0.0,281.94,881.19,315.71,292.33,8.13,5651.0,12.03,0,nao,16.45033020971839,20.36356942664829,37.846548425747685,22.257762385468943,119.1932088495326,39.1803968316363,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,2.43,2.76,2.61,32.5,18.3,26.3,44.6,0.0,0.0,0.0,0.0,284.28,849.42,326.83,297.87,9.89,5705.0,30.48,0,nao,22.0990985405818,66.58041121183557,43.70477517174625,23.906887547927973,202.23654693894045,33.74365747603981,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-02,0.75,-0.12,-0.57,27.5,23.1,24.1,47.2,340.23,436.0,-3.11,-1.56,285.48,871.3,327.4,296.97,10.45,5624.0,19.83,126,sim,31.94502572297603,67.8512244758826,29.223416288400514,3.641820739575738,177.85106919890197,22.60858939577396,286.13,285.91,778.43,852.59,492.29999999999995,566.6800000000001
2014-06-03,12.45,9.34,9.17,-9.1,8.1,22.1,30.2,0.0,0.0,0.0,0.0,277.73,846.67,309.54,291.27,6.4,5617.0,7.87,0,nao,20.97975011562903,15.11866502392446,29.32308,11.416923946894364,66.88854246653732,16.987538457373184,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04,8.66,9.32,9.12,-9.7,13.3,22.3,35.6,0.0,0.0,0.0,0.0,280.76,866.81,314.47,292.48,7.65,5661.0,9.59,0,nao,19.2169146737135,21.25589190343608,15.2270248728408,8.41443045036045,79.59533561418104,22.36644036075788,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05,4.04,8.7,8.38,27.5,15.7,25.7,41.4,0.0,0.0,0.0,0.0,277.75,772.35,319.71,299.06,7.0,5713.0,22.21,72,sim,17.49096,32.47197906635319,23.66424,9.648464844843009,111.88405342783204,25.28191088288349,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06,2.2,1.91,1.96,32.5,19.8,23.9,43.7,0.0,0.0,0.0,0.0,286.32,870.24,330.23,297.93,11.07,5695.0,37.2,166,sim,28.69819113329618,106.0513931753168,24.4798380618712,8.888958309557367,144.1642941922422,17.673087318123347,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07,4.23,3.33,3.18,25.3,14.7,25.7,40.4,0.0,0.0,0.0,0.0,285.24,822.03,334.04,301.69,10.98,5742.0,30.23,0,nao,34.40148640858892,23.12498209080765,44.21202199993553,10.29286815011908,85.18081313283552,21.24799842238784,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08,6.35,6.44,6.07,15.1,12.3,25.3,37.6,0.0,0.0,0.0,0.0,280.73,780.08,326.65,301.4,8.5,5768.0,17.92,0,nao,18.51984,18.2861147894723,38.583,20.068583615645768,60.90606598917296,11.37959045619948,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09,4.36,3.71,3.25,23.9,17.9,22.1,40.0,0.0,0.0,0.0,0.0,284.59,841.59,328.96,298.98,10.19,5725.0,28.14,0,nao,21.55870981798056,68.18355680890193,31.380840000000003,11.176839503918217,157.36048729316315,16.866084268037017,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10,3.45,15.45,15.32,13.2,20.0,20.7,40.7,0.0,0.0,0.0,0.0,267.89,703.32,307.45,296.24,7.22,5692.0,22.86,0,nao,8.219946339004212,4.911745438066094,33.6089048115896,25.722,41.61695654250629,18.96346325618285,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11,2.02,3.52,3.19,27.6,21.4,22.5,43.9,0.0,0.0,0.0,0.0,285.73,893.91,324.96,295.05,10.34,5687.0,23.92,0,nao,6.992701260937329,2.365305023722176,38.50845534993577,33.80768099683896,8.382443348817437,11.488665296600404,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12,3.04,3.77,3.46,20.7,19.1,25.1,44.2,0.0,0.0,0.0,0.0,284.05,877.2,322.18,294.9,9.42,5661.0,19.18,0,nao,2.53481875236129,2.296774062294273,13.278000735023069,11.697651569530397,52.9662700609973,42.16537615183416,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-13,0.93,1.98,1.57,35.1,20.3,26.3,46.6,0.0,0.0,0.0,0.0,285.29,865.71,327.6,297.31,10.39,5688.0,24.91,1,sim,10.10714406697056,1.833919586696754,34.43807184405486,39.60748112868201,20.41913794793228,17.502761495953205,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-14,2.8,3.07,2.9,26.1,18.9,25.9,44.8,0.0,0.0,0.0,0.0,284.01,869.58,323.13,295.6,9.51,5655.0,22.61,0,nao,11.50164203649275,5.484102903344656,31.89528,21.783077560365708,28.13583726725612,8.738555984964892,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-15,-1.02,-0.62,-0.96,31.6,24.6,24.7,49.3,40.32,73.51,-7.85,-7.71,286.76,892.58,328.43,296.24,11.1,5652.0,27.22,3,sim,17.27270317975345,11.31870715600079,34.8117838487906,19.247829724666584,64.35701341644426,21.253269882405966,478.55,468.25,811.68,813.97,333.12999999999994,345.72
2014-06-16,0.36,0.56,0.1,29.1,21.9,25.3,47.2,23.85,38.69,-150.55,-120.26,286.82,887.91,329.3,296.74,11.2,5678.0,23.21,0,nao,14.60219959900545,9.827281921896066,39.61188,28.88257013581806,64.53246571425723,23.221828614119115,618.68,348.35,683.27,694.6,64.59000000000003,346.25
2014-06-17,6.7,2.56,2.16,20.1,11.9,26.9,38.8,0.0,0.0,0.0,0.0,283.1,830.51,326.03,298.55,9.41,5676.0,16.77,0,nao,9.77436,10.35845601330008,28.808640000000004,19.90646238569177,42.88125500083098,35.76041145128285,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-18,4.08,2.21,1.85,25.1,15.9,27.9,43.8,6.33,27.45,-218.9,-186.61,283.71,865.11,322.86,295.72,9.44,5640.0,17.44,631,sim,21.60648,20.13031132567667,34.285714854476794,16.856043380495247,97.774148307758,28.15804458075553,603.96,601.51,693.4,701.06,89.43999999999994,99.54999999999995
2014-06-19,4.99,4.82,4.55,24.6,20.6,20.9,41.5,0.0,0.0,0.0,0.0,283.52,896.29,318.11,292.55,8.9,5602.0,23.04,0,nao,24.01944544838619,25.8076999828608,32.89428228059507,9.462660206333178,129.77825370415238,38.34781869914086,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-20,6.68,6.88,6.61,21.1,18.9,19.3,38.2,0.0,0.0,0.0,0.0,283.1,893.43,317.29,292.37,8.67,5617.0,17.59,0,nao,25.34889723480688,19.32932327771514,40.72857575762746,15.433199999999998,115.27802768224213,44.08904875636803,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-21,8.94,9.18,8.84,-19.5,15.9,16.3,32.2,0.0,0.0,0.0,0.0,284.39,892.8,321.07,293.77,9.47,5642.0,16.12,0,nao,25.50486280245985,8.47432656948321,37.2542616018188,11.83212,78.47114678290933,32.559403947890885,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-22,7.88,9.67,9.33,-2.0,14.6,19.1,33.7,0.0,0.0,0.0,0.0,284.2,881.77,322.0,294.61,9.48,5673.0,17.03,0,nao,15.90118356333417,21.47492832946778,27.138335701642493,17.436116806206865,66.04868135429574,11.304076971080214,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-23,4.52,6.05,5.88,8.5,17.1,24.1,41.2,0.0,0.0,0.0,0.0,283.27,867.27,321.29,295.05,9.06,5692.0,18.74,0,nao,14.62560944290155,18.21592513462678,33.58075812797561,19.04968881618476,71.92146048315557,25.5502923115772,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-24,4.06,4.47,4.26,19.1,17.3,26.3,43.6,0.0,0.0,0.0,0.0,280.92,835.76,319.06,295.71,8.02,5673.0,15.12,0,nao,18.16715088487593,18.98821103333139,24.57910015488812,8.184076940125461,87.70759306233654,24.073809182911152,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-25,4.71,3.57,3.4,8.5,15.7,25.7,41.4,0.0,0.0,0.0,0.0,282.5,821.12,325.61,298.88,9.1,5706.0,21.19,0,nao,18.0054,10.68801071321054,27.26532,9.647002098764448,67.76470303542547,28.335147570820755,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,4.04,4.45,4.38,3.3,15.9,26.9,42.8,0.0,0.0,0.0,0.0,279.75,787.76,322.76,299.51,7.87,5711.0,15.97,0,nao,21.01292455586994,32.55948241401169,33.34312556979261,13.686630166533629,108.08519532157366,22.76645145683389,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-27,2.06,3.43,3.34,10.5,18.9,26.9,45.8,0.0,0.0,0.0,0.0,282.15,831.0,323.18,297.5,8.77,5699.0,18.49,0,nao,20.41876187202854,17.24775489129377,30.562118938238907,10.634988285437563,78.86813349784339,20.96808281251424,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,2.85,12.68,12.66,14.9,17.1,26.1,43.2,0.0,0.0,0.0,0.0,268.55,679.91,312.18,299.86,6.17,5720.0,19.98,0,nao,18.80409300823074,7.745277368324969,32.65705334976894,13.913931629314078,55.669242889722014,19.764167105431103,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-29,-0.23,-0.27,-0.43,30.5,21.3,27.3,48.6,0.91,1.6,-356.81,-319.48,286.04,858.91,331.03,298.76,11.02,5708.0,29.91,0,nao,24.22095476444764,33.00513173085556,30.78113407335923,18.00948390303758,113.21269145981896,22.682347837793326,498.71,497.21,509.36,511.43,10.650000000000034,14.220000000000027
2014-06-30,10.37,10.08,9.88,-23.3,11.9,21.9,33.8,0.0,0.0,0.0,0.0,277.03,828.22,310.27,292.38,6.17,5614.0,7.38,0,nao,26.44366843932579,31.45368053303139,22.550451961981004,16.81977567529359,85.28032612575299,12.149950423078367,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,16.47,15.18,14.99,-18.7,0.7,19.7,20.4,0.0,0.0,0.0,0.0,274.5,785.33,310.08,294.14,5.47,5667.0,6.84,0,nao,13.17691747859404,3.337843802005843,35.88791552273336,22.72935208267998,36.74724504245502,18.20863894419142,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-02,3.58,9.69,9.56,27.1,17.9,25.9,43.8,0.0,0.0,0.0,0.0,274.56,775.66,311.52,295.25,5.5,5657.0,18.13,0,nao,15.03051031434278,49.36320986177188,40.3781830538279,25.458364133683844,186.43812086194785,41.3266244120892,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-03,3.96,4.59,4.21,23.5,16.7,25.7,42.4,7.12,8.87,-341.86,-311.74,281.73,819.39,323.63,298.25,8.67,5681.0,20.47,0,nao,13.36660897512679,19.23443958093004,19.81420347669797,7.254505485023881,70.32286956858769,15.1218966413437,596.39,596.12,625.05,627.69,28.659999999999968,31.57000000000005
2014-07-04,3.43,3.57,3.2,28.3,15.5,27.5,43.0,0.0,0.0,0.0,0.0,282.03,796.17,327.99,301.03,9.11,5722.0,22.82,0,nao,17.02505030200059,16.64479428223193,22.030234950672057,7.382830401217841,94.93983872429048,32.08964565046303,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-05,7.4,7.05,6.68,21.3,11.1,25.1,36.2,0.0,0.0,0.0,0.0,280.36,786.28,324.66,300.32,8.24,5728.0,20.38,0,nao,14.30542922056388,2.925211041230142,21.70424737713796,10.662907968398734,36.96626222873481,22.896826339049728,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-06,10.56,9.35,9.03,8.3,10.5,20.5,31.0,0.0,0.0,0.0,0.0,279.25,792.42,320.71,298.46,7.51,5701.0,16.88,0,nao,14.88972861115634,3.370484965486932,27.252019853707186,12.855242925814196,26.382277744965663,21.00379657664457,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-07,6.15,6.54,6.37,27.8,13.1,26.1,39.2,0.0,0.0,0.0,0.0,279.83,803.07,320.73,297.95,7.75,5685.0,24.7,0,nao,19.35734114777111,28.13679455953346,40.63510982636098,24.01637436025165,106.59353882019536,30.420344781400622,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-08,2.35,0.33,0.27,29.5,21.7,23.7,45.4,47.49,60.71,-2.63,-1.25,286.2,896.18,326.12,295.33,10.67,5630.0,29.06,30,sim,6.398095553025652,7.812362419238028,30.602467103688102,27.61387339294153,43.42992164441236,14.428888906746408,527.75,523.03,857.81,868.22,330.05999999999995,345.19000000000005
2014-07-09,3.83,3.67,3.46,28.7,20.3,23.1,43.4,4.44,6.16,-126.87,-121.14,283.75,885.65,320.17,293.78,9.14,5608.0,24.36,584,sim,18.59710054398388,35.05137930082282,31.55765469815047,12.983044958353968,125.6288738842426,24.31891324375156,617.97,615.28,655.12,657.08,37.14999999999998,41.80000000000007
2014-07-10,2.86,1.58,1.16,30.6,21.0,22.9,43.9,29.45,44.27,-5.03,-2.27,286.29,899.0,326.02,295.15,10.69,5625.0,27.86,19,sim,13.32883923802013,26.95020189368712,38.57736170142627,26.235118763550823,87.29733295364787,15.87170214588001,546.73,544.4,818.78,834.49,272.04999999999995,290.09000000000003
2014-07-11,3.1,2.48,2.22,25.0,22.0,22.9,44.9,0.0,0.0,0.0,0.0,283.68,884.27,320.14,293.83,9.11,5614.0,20.07,0,nao,24.10488508636992,4.669977393856257,28.319377730931738,4.304447721225674,80.26862416722076,43.44199353472605,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-12,4.62,5.01,4.76,13.4,20.2,22.3,42.5,0.99,1.39,-0.21,-0.09,282.87,890.34,317.08,292.43,8.57,5607.0,16.79,0,nao,27.51970747375746,3.959277426223647,20.883983106984164,7.211421417112895,96.8827810361508,57.61048350698863,863.3,862.64,880.67,882.79,17.370000000000005,20.149999999999977
2014-07-13,5.66,7.53,7.38,5.9,17.3,23.3,40.6,0.0,0.0,0.0,0.0,280.64,859.52,315.13,293.06,7.7,5636.0,15.28,0,nao,18.08605990285336,17.17087235737226,32.21828198876607,18.37128496977741,70.18085062517699,16.496149779486725,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-14,5.25,6.76,6.53,9.3,18.1,23.1,41.2,0.0,0.0,0.0,0.0,281.98,879.11,316.11,292.57,8.17,5648.0,14.05,0,nao,18.97128389046547,36.51160739249678,30.71091928900092,12.464755287433457,79.12633497835546,9.76130677186211,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-15,5.14,5.44,5.37,8.3,17.9,23.9,41.8,0.0,0.0,0.0,0.0,283.26,896.36,317.37,292.27,8.74,5649.0,16.75,0,nao,22.33685157194226,25.95470731532183,18.36406220445456,16.265926391080917,81.48223767024669,14.39466947962746,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-16,4.34,4.9,4.8,12.7,17.5,25.5,43.0,0.0,0.0,0.0,0.0,282.42,869.01,318.66,294.0,8.55,5652.0,17.84,0,nao,13.19126387668339,22.11813205303913,20.668841651651167,8.678065406209868,85.33196448500676,18.708587887767248,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-17,2.88,4.21,3.89,29.9,18.3,26.3,44.6,0.43,0.82,-232.73,-215.8,281.51,828.4,321.73,297.08,8.44,5663.0,19.36,0,nao,17.06088637882318,17.84660016514612,24.95749644575155,13.28419518380681,42.47879294694406,5.713897695670092,666.9,666.47,678.76,681.56,11.860000000000014,15.089999999999918
2014-07-18,4.62,4.63,4.35,27.6,18.1,24.1,42.2,0.0,0.0,0.0,0.0,282.24,856.4,319.86,295.04,8.54,5628.0,25.88,0,nao,22.63536,57.01081112999645,11.600693558572702,17.535895930151817,99.40779523170914,6.411147725926639,0.0,0.0,0.0,0.0,0.0,0.0
